Date,Customer Acquisition Type,State,Product,Price,Units,Revenue,Delivery Performance,Return,Customer Satisfaction,,,,,,,,,,,
29-08-2018,Returning,Tennessee,Product 2,199,4,796,on-time,no,(4) high,,,,,,,,,,,
29-08-2018,Returning,North Carolina,Product 2,199,8,1592,on-time,no,(3) ok,,,,,,,,,,,
05-09-2018,Returning,Florida,Product 2,199,10,1990,delayed,no,(5) very high,,,,,,,,,,,
07-09-2018,Returning,Georgia,Product 2,199,6,1194,on-time,no,(2) low,,,,,,,,,,,
07-09-2018,Returning,North Carolina,Product 2,199,3,597,on-time,no,(2) low,,,,,,,,,,,
20-09-2018,Returning,Alabama,Product 2,199,10,1990,on-time,no,(1) very low,,,,,,,,,,,
24-09-2018,Returning,North Carolina,Product 2,199,9,1791,delayed,no,(1) very low,,,,,,,,,,,
30-09-2018,Returning,South Carolina,Product 2,199,2,398,on-time,no,(3) ok,,,,,,,,,,,
01-10-2018,Returning,Tennessee,Product 2,199,4,796,delayed,no,(4) high,,,,,,,,,,,
01-10-2018,Returning,Mississippi,Product 2,199,2,398,on-time,yes,(3) ok,,,,,,,,,,,
03-10-2018,Returning,Florida,Product 2,199,6,1194,delayed,no,(3) ok,,,,,,,,,,,
05-10-2018,Returning,Tennessee,Product 2,199,6,1194,on-time,no,(3) ok,,,,,,,,,,,
05-10-2018,Returning,Tennessee,Product 2,199,9,1791,delayed,no,(2) low,,,,,,,,,,,
07-10-2018,Returning,North Carolina,Product 2,199,3,597,on-time,no,(3) ok,,,,,,,,,,,
08-10-2018,Returning,Tennessee,Product 2,199,10,1990,on-time,no,(1) very low,,,,,,,,,,,
08-10-2018,Returning,North Carolina,Product 2,199,3,597,on-time,no,(2) low,,,,,,,,,,,
09-10-2018,Returning,Georgia,Product 2,199,3,597,delayed,yes,(4) high,,,,,,,,,,,
10-10-2018,Returning,South Carolina,Product 2,199,3,597,on-time,no,(2) low,,,,,,,,,,,
11-10-2018,Returning,South Carolina,Product 2,199,8,1592,on-time,no,(3) ok,,,,,,,,,,,
17-10-2018,Returning,North Carolina,Product 2,199,2,398,on-time,no,(4) high,,,,,,,,,,,
17-10-2018,Returning,North Carolina,Product 2,199,8,1592,on-time,no,(3) ok,,,,,,,,,,,
21-10-2018,Returning,Georgia,Product 2,199,5,995,delayed,no,(3) ok,,,,,,,,,,,
26-10-2018,Returning,Florida,Product 2,199,3,597,delayed,no,(4) high,,,,,,,,,,,
28-10-2018,Returning,North Carolina,Product 2,199,2,398,on-time,no,(1) very low,,,,,,,,,,,
04-11-2018,Returning,Georgia,Product 2,199,9,1791,on-time,no,(3) ok,,,,,,,,,,,
04-11-2018,Returning,Tennessee,Product 2,199,2,398,delayed,no,(3) ok,,,,,,,,,,,
07-11-2018,Returning,Florida,Product 2,199,5,995,on-time,no,(5) very high,,,,,,,,,,,
09-11-2018,Returning,Florida,Product 2,199,3,597,on-time,no,(2) low,,,,,,,,,,,
10-11-2018,Returning,Florida,Product 2,199,10,1990,delayed,no,(2) low,,,,,,,,,,,
12-11-2018,Returning,Florida,Product 2,199,10,1990,on-time,no,(3) ok,,,,,,,,,,,
23-11-2018,Returning,Florida,Product 2,199,3,597,on-time,no,(3) ok,,,,,,,,,,,
24-11-2018,Returning,Alabama,Product 2,199,8,1592,on-time,no,(3) ok,,,,,,,,,,,
24-11-2018,Returning,South Carolina,Product 2,199,3,597,on-time,no,(5) very high,,,,,,,,,,,
25-11-2018,Returning,South Carolina,Product 2,199,6,1194,on-time,no,(2) low,,,,,,,,,,,
25-11-2018,Returning,Tennessee,Product 2,199,9,1791,on-time,no,(3) ok,,,,,,,,,,,
25-11-2018,Returning,Tennessee,Product 2,199,8,1592,delayed,no,(3) ok,,,,,,,,,,,
26-11-2018,Returning,Tennessee,Product 2,199,8,1592,delayed,no,(2) low,,,,,,,,,,,
01-12-2018,Returning,Alabama,Product 2,199,6,1194,on-time,no,(2) low,,,,,,,,,,,
05-12-2018,Returning,Florida,Product 2,199,1,199,on-time,no,(4) high,,,,,,,,,,,
07-12-2018,Returning,South Carolina,Product 2,199,2,398,on-time,no,(4) high,,,,,,,,,,,
07-12-2018,Returning,South Carolina,Product 2,199,2,398,on-time,no,(3) ok,,,,,,,,,,,
14-12-2018,Returning,South Carolina,Product 2,199,6,1194,on-time,no,(2) low,,,,,,,,,,,
18-12-2018,Returning,Alabama,Product 2,199,7,1393,on-time,no,(3) ok,,,,,,,,,,,
18-12-2018,Returning,South Carolina,Product 2,199,10,1990,on-time,no,(3) ok,,,,,,,,,,,
22-12-2018,Returning,Mississippi,Product 2,199,8,1592,on-time,no,(2) low,,,,,,,,,,,
27-12-2018,Returning,Florida,Product 2,199,10,1990,on-time,no,(5) very high,,,,,,,,,,,
30-12-2018,Returning,Florida,Product 2,199,4,796,on-time,no,(3) ok,,,,,,,,,,,
30-12-2018,Returning,South Carolina,Product 2,199,1,199,on-time,no,(3) ok,,,,,,,,,,,
30-12-2018,Returning,Mississippi,Product 2,199,1,199,on-time,no,(4) high,,,,,,,,,,,
02-01-2019,Returning,Georgia,Product 2,199,6,1194,on-time,no,(2) low,,,,,,,,,,,
05-01-2019,Returning,Georgia,Product 2,199,5,995,delayed,no,(4) high,,,,,,,,,,,
11-01-2019,Returning,Georgia,Product 2,199,7,1393,on-time,no,(4) high,,,,,,,,,,,
13-01-2019,Returning,Alabama,Product 2,199,5,995,delayed,no,(2) low,,,,,,,,,,,
13-01-2019,Returning,Tennessee,Product 2,199,1,199,on-time,no,(3) ok,,,,,,,,,,,
20-01-2019,Returning,Alabama,Product 2,199,6,1194,on-time,yes,(3) ok,,,,,,,,,,,
21-01-2019,Returning,Georgia,Product 2,199,2,398,delayed,no,(1) very low,,,,,,,,,,,
31-01-2019,Returning,South Carolina,Product 2,199,10,1990,on-time,yes,(5) very high,,,,,,,,,,,
01-02-2019,Returning,Mississippi,Product 2,199,6,1194,delayed,no,(4) high,,,,,,,,,,,
04-02-2019,Returning,Mississippi,Product 2,199,6,1194,on-time,no,(3) ok,,,,,,,,,,,
09-02-2019,Returning,Georgia,Product 2,199,5,995,on-time,no,(3) ok,,,,,,,,,,,
11-02-2019,Returning,North Carolina,Product 2,199,2,398,on-time,yes,(3) ok,,,,,,,,,,,
15-02-2019,Returning,North Carolina,Product 2,199,2,398,on-time,no,(3) ok,,,,,,,,,,,
17-02-2019,Returning,Mississippi,Product 2,199,1,199,delayed,no,(4) high,,,,,,,,,,,
25-02-2019,Returning,North Carolina,Product 2,199,5,995,on-time,no,(5) very high,,,,,,,,,,,
27-02-2019,Returning,Tennessee,Product 2,199,2,398,delayed,no,(5) very high,,,,,,,,,,,
12-03-2019,Returning,Alabama,Product 2,199,5,995,delayed,no,(3) ok,,,,,,,,,,,
13-03-2019,Returning,Mississippi,Product 2,199,5,995,on-time,no,(3) ok,,,,,,,,,,,
13-03-2019,Returning,Mississippi,Product 2,199,10,1990,on-time,no,(2) low,,,,,,,,,,,
13-03-2019,Returning,Mississippi,Product 2,199,6,1194,delayed,yes,(5) very high,,,,,,,,,,,
13-03-2019,Returning,South Carolina,Product 2,199,8,1592,delayed,no,(3) ok,,,,,,,,,,,
16-03-2019,Returning,Alabama,Product 2,199,10,1990,on-time,no,(3) ok,,,,,,,,,,,
19-03-2019,Returning,North Carolina,Product 2,199,9,1791,on-time,no,(4) high,,,,,,,,,,,
21-03-2019,Returning,Florida,Product 2,199,7,1393,delayed,no,(1) very low,,,,,,,,,,,
21-03-2019,Returning,South Carolina,Product 2,199,10,1990,on-time,no,(4) high,,,,,,,,,,,
22-03-2019,Returning,Tennessee,Product 2,199,9,1791,on-time,no,(2) low,,,,,,,,,,,
22-03-2019,Returning,Georgia,Product 2,199,7,1393,on-time,no,(1) very low,,,,,,,,,,,
22-03-2019,Returning,Mississippi,Product 2,199,6,1194,delayed,no,(2) low,,,,,,,,,,,
23-03-2019,Returning,Florida,Product 2,199,5,995,delayed,no,(3) ok,,,,,,,,,,,
31-03-2019,Returning,North Carolina,Product 2,199,7,1393,delayed,no,(3) ok,,,,,,,,,,,
07-04-2019,Returning,Georgia,Product 2,199,6,1194,delayed,no,(3) ok,,,,,,,,,,,
11-04-2019,Returning,Tennessee,Product 2,199,3,597,on-time,no,(2) low,,,,,,,,,,,
13-04-2019,Returning,Florida,Product 2,199,5,995,on-time,no,(4) high,,,,,,,,,,,
17-04-2019,Returning,Florida,Product 2,199,5,995,on-time,no,(3) ok,,,,,,,,,,,
21-04-2019,Returning,Georgia,Product 2,199,4,796,on-time,no,(1) very low,,,,,,,,,,,
22-04-2019,Returning,North Carolina,Product 2,199,5,995,on-time,no,(3) ok,,,,,,,,,,,
23-04-2019,Returning,North Carolina,Product 2,199,8,1592,on-time,no,(3) ok,,,,,,,,,,,
29-04-2019,Returning,Georgia,Product 2,199,9,1791,delayed,no,(1) very low,,,,,,,,,,,
01-05-2019,Returning,Georgia,Product 2,199,4,796,on-time,yes,(3) ok,,,,,,,,,,,
17-05-2019,Returning,Florida,Product 2,199,10,1990,on-time,no,(3) ok,,,,,,,,,,,
25-05-2019,Returning,Mississippi,Product 2,199,10,1990,on-time,no,(3) ok,,,,,,,,,,,
27-05-2019,Returning,Tennessee,Product 2,199,7,1393,on-time,no,(2) low,,,,,,,,,,,
28-05-2019,Returning,Florida,Product 2,199,3,597,on-time,no,(2) low,,,,,,,,,,,
29-05-2019,Returning,Florida,Product 2,199,9,1791,on-time,no,(3) ok,,,,,,,,,,,
02-06-2019,Returning,Alabama,Product 2,199,9,1791,on-time,no,(3) ok,,,,,,,,,,,
06-06-2019,Returning,Mississippi,Product 2,199,6,1194,on-time,no,(3) ok,,,,,,,,,,,
22-06-2019,Returning,Alabama,Product 2,199,6,1194,on-time,no,(5) very high,,,,,,,,,,,
25-06-2019,Returning,Alabama,Product 2,199,1,199,on-time,no,(3) ok,,,,,,,,,,,
25-06-2019,Returning,Tennessee,Product 2,199,10,1990,on-time,no,(4) high,,,,,,,,,,,
27-06-2019,Returning,North Carolina,Product 2,199,6,1194,on-time,no,(2) low,,,,,,,,,,,
27-06-2019,Returning,Florida,Product 2,199,6,1194,on-time,no,(4) high,,,,,,,,,,,
30-06-2019,Returning,Mississippi,Product 2,199,4,796,delayed,no,(3) ok,,,,,,,,,,,
01-07-2019,Returning,Mississippi,Product 2,199,2,398,on-time,no,(4) high,,,,,,,,,,,
02-07-2019,Returning,South Carolina,Product 2,199,9,1791,on-time,no,(1) very low,,,,,,,,,,,
07-07-2019,Returning,Alabama,Product 2,199,4,796,on-time,no,(3) ok,,,,,,,,,,,
07-07-2019,Returning,Florida,Product 2,199,8,1592,on-time,no,(4) high,,,,,,,,,,,
08-07-2019,Returning,Tennessee,Product 2,199,7,1393,delayed,no,(4) high,,,,,,,,,,,
09-07-2019,Returning,Mississippi,Product 2,199,8,1592,on-time,no,(4) high,,,,,,,,,,,
11-07-2019,Returning,Florida,Product 2,199,9,1791,delayed,yes,(2) low,,,,,,,,,,,
11-07-2019,Returning,South Carolina,Product 2,199,3,597,delayed,no,(2) low,,,,,,,,,,,
11-07-2019,Returning,South Carolina,Product 2,199,2,398,delayed,no,(3) ok,,,,,,,,,,,
14-07-2019,Returning,South Carolina,Product 2,199,6,1194,on-time,no,(1) very low,,,,,,,,,,,
15-07-2019,Returning,Mississippi,Product 2,199,10,1990,on-time,no,(4) high,,,,,,,,,,,
19-07-2019,Returning,South Carolina,Product 2,199,6,1194,on-time,no,(4) high,,,,,,,,,,,
22-07-2019,Returning,North Carolina,Product 2,199,9,1791,on-time,no,(3) ok,,,,,,,,,,,
30-07-2019,Returning,Georgia,Product 2,199,10,1990,delayed,no,(3) ok,,,,,,,,,,,
30-07-2019,Returning,Florida,Product 2,199,1,199,on-time,no,(5) very high,,,,,,,,,,,
31-07-2019,Returning,North Carolina,Product 2,199,8,1592,on-time,no,(1) very low,,,,,,,,,,,
01-08-2019,Returning,Alabama,Product 2,199,10,1990,on-time,no,(3) ok,,,,,,,,,,,
05-08-2019,Returning,Florida,Product 2,199,8,1592,delayed,no,(3) ok,,,,,,,,,,,
05-08-2019,Returning,Alabama,Product 2,199,6,1194,delayed,no,(3) ok,,,,,,,,,,,
07-08-2019,Returning,Alabama,Product 2,199,3,597,on-time,no,(3) ok,,,,,,,,,,,
08-08-2019,Returning,Tennessee,Product 2,199,2,398,on-time,no,(3) ok,,,,,,,,,,,
10-08-2019,Returning,Tennessee,Product 2,199,1,199,on-time,no,(5) very high,,,,,,,,,,,
11-08-2019,Returning,Tennessee,Product 2,199,1,199,on-time,no,(4) high,,,,,,,,,,,
14-08-2019,Returning,Florida,Product 2,199,4,796,delayed,yes,(4) high,,,,,,,,,,,
17-08-2019,Returning,Alabama,Product 2,199,9,1791,on-time,no,(4) high,,,,,,,,,,,
18-08-2019,Returning,Tennessee,Product 2,199,9,1791,on-time,no,(2) low,,,,,,,,,,,
21-08-2019,Returning,Georgia,Product 2,199,8,1592,delayed,no,(3) ok,,,,,,,,,,,
27-08-2019,Returning,North Carolina,Product 2,199,3,597,on-time,no,(3) ok,,,,,,,,,,,
28-08-2019,Returning,Alabama,Product 2,199,9,1791,delayed,no,(1) very low,,,,,,,,,,,
28-08-2019,Returning,North Carolina,Product 2,199,3,597,on-time,no,(3) ok,,,,,,,,,,,
03-09-2019,Returning,South Carolina,Product 2,199,2,398,on-time,no,(5) very high,,,,,,,,,,,
11-09-2019,Returning,South Carolina,Product 2,199,3,597,on-time,no,(3) ok,,,,,,,,,,,
11-09-2019,Returning,Georgia,Product 2,199,5,995,delayed,no,(4) high,,,,,,,,,,,
21-09-2019,Returning,Florida,Product 2,199,4,796,on-time,no,(3) ok,,,,,,,,,,,
27-09-2019,Returning,Tennessee,Product 2,199,2,398,delayed,yes,(4) high,,,,,,,,,,,
07-10-2019,Returning,North Carolina,Product 2,199,3,597,on-time,no,(3) ok,,,,,,,,,,,
15-10-2019,Returning,Mississippi,Product 2,199,7,1393,on-time,no,(3) ok,,,,,,,,,,,
24-10-2019,Returning,Mississippi,Product 2,199,7,1393,on-time,no,(2) low,,,,,,,,,,,
25-10-2019,Returning,Tennessee,Product 2,199,4,796,on-time,no,(3) ok,,,,,,,,,,,
26-10-2019,Returning,Florida,Product 2,199,7,1393,delayed,no,(3) ok,,,,,,,,,,,
26-10-2019,Returning,Mississippi,Product 2,199,7,1393,delayed,no,(5) very high,,,,,,,,,,,
28-10-2019,Returning,Mississippi,Product 2,199,1,199,on-time,no,(3) ok,,,,,,,,,,,
11-11-2019,Returning,Alabama,Product 2,199,1,199,on-time,no,(3) ok,,,,,,,,,,,
13-11-2019,Returning,South Carolina,Product 2,199,9,1791,on-time,no,(4) high,,,,,,,,,,,
15-11-2019,Returning,Florida,Product 2,199,4,796,delayed,no,(3) ok,,,,,,,,,,,
16-11-2019,Returning,Florida,Product 2,199,10,1990,on-time,yes,(2) low,,,,,,,,,,,
17-11-2019,Returning,Georgia,Product 2,199,7,1393,on-time,yes,(3) ok,,,,,,,,,,,
19-11-2019,Returning,Florida,Product 2,199,6,1194,on-time,no,(3) ok,,,,,,,,,,,
24-11-2019,Returning,Georgia,Product 2,199,1,199,on-time,no,(3) ok,,,,,,,,,,,
24-11-2019,Returning,South Carolina,Product 2,199,7,1393,on-time,no,(4) high,,,,,,,,,,,
26-11-2019,Returning,Tennessee,Product 2,199,9,1791,delayed,no,(3) ok,,,,,,,,,,,
28-11-2019,Returning,South Carolina,Product 2,199,4,796,on-time,yes,(4) high,,,,,,,,,,,
28-11-2019,Returning,Alabama,Product 2,199,6,1194,delayed,no,(4) high,,,,,,,,,,,
06-12-2019,Returning,North Carolina,Product 2,199,4,796,on-time,no,(4) high,,,,,,,,,,,
06-12-2019,Returning,Georgia,Product 2,199,5,995,on-time,no,(5) very high,,,,,,,,,,,
10-12-2019,Returning,Alabama,Product 2,199,2,398,delayed,no,(3) ok,,,,,,,,,,,
13-12-2019,Returning,Mississippi,Product 2,199,10,1990,delayed,no,(4) high,,,,,,,,,,,
17-12-2019,Returning,Mississippi,Product 2,199,7,1393,on-time,no,(4) high,,,,,,,,,,,
20-12-2019,Returning,Florida,Product 2,199,6,1194,on-time,yes,(3) ok,,,,,,,,,,,
21-12-2019,Returning,Georgia,Product 2,199,6,1194,delayed,no,(4) high,,,,,,,,,,,
31-12-2019,Returning,Alabama,Product 2,199,6,1194,on-time,no,(4) high,,,,,,,,,,,
01-01-2017,Returning,North Carolina,Product 3,299,9,2691,on-time,no,(1) very low,,,,,,,,,,,
06-01-2017,Returning,Florida,Product 3,299,7,2093,delayed,no,(2) low,,,,,,,,,,,
10-01-2017,Returning,Tennessee,Product 3,299,5,1495,on-time,no,(3) ok,,,,,,,,,,,
12-01-2017,Returning,Georgia,Product 3,299,6,1794,on-time,no,(4) high,,,,,,,,,,,
18-01-2017,Returning,Alabama,Product 3,299,7,2093,delayed,no,(4) high,,,,,,,,,,,
21-01-2017,Returning,Georgia,Product 3,299,4,1196,delayed,no,(4) high,,,,,,,,,,,
09-02-2017,Returning,Tennessee,Product 3,299,4,1196,delayed,no,(4) high,,,,,,,,,,,
10-02-2017,Returning,Tennessee,Product 3,299,7,2093,delayed,no,(3) ok,,,,,,,,,,,
16-02-2017,Returning,Florida,Product 3,299,2,598,on-time,no,(5) very high,,,,,,,,,,,
17-02-2017,Returning,Alabama,Product 3,299,4,1196,delayed,yes,(3) ok,,,,,,,,,,,
17-02-2017,Returning,North Carolina,Product 3,299,5,1495,on-time,no,(3) ok,,,,,,,,,,,
21-02-2017,Returning,Alabama,Product 3,299,8,2392,on-time,no,(3) ok,,,,,,,,,,,
21-02-2017,Returning,Florida,Product 3,299,8,2392,delayed,no,(3) ok,,,,,,,,,,,
22-02-2017,Returning,Alabama,Product 3,299,7,2093,on-time,no,(2) low,,,,,,,,,,,
23-02-2017,Returning,South Carolina,Product 3,299,8,2392,on-time,no,(3) ok,,,,,,,,,,,
23-02-2017,Returning,Florida,Product 3,299,1,299,delayed,no,(3) ok,,,,,,,,,,,
28-02-2017,Returning,Florida,Product 3,299,1,299,on-time,no,(3) ok,,,,,,,,,,,
01-03-2017,Returning,Alabama,Product 3,299,7,2093,on-time,no,(4) high,,,,,,,,,,,
07-03-2017,Returning,Alabama,Product 3,299,5,1495,on-time,yes,(3) ok,,,,,,,,,,,
15-03-2017,Returning,North Carolina,Product 3,299,10,2990,delayed,no,(4) high,,,,,,,,,,,
18-03-2017,Returning,North Carolina,Product 3,299,5,1495,delayed,no,(3) ok,,,,,,,,,,,
19-03-2017,Returning,Georgia,Product 3,299,1,299,on-time,yes,(1) very low,,,,,,,,,,,
23-03-2017,Returning,North Carolina,Product 3,299,9,2691,delayed,no,(3) ok,,,,,,,,,,,
02-04-2017,Returning,Tennessee,Product 3,299,2,598,on-time,no,(2) low,,,,,,,,,,,
04-04-2017,Returning,Mississippi,Product 3,299,8,2392,on-time,no,(3) ok,,,,,,,,,,,
07-04-2017,Returning,North Carolina,Product 3,299,9,2691,delayed,no,(4) high,,,,,,,,,,,
08-04-2017,Returning,Georgia,Product 3,299,6,1794,delayed,no,(2) low,,,,,,,,,,,
19-04-2017,Returning,Georgia,Product 3,299,6,1794,on-time,no,(2) low,,,,,,,,,,,
21-04-2017,Returning,North Carolina,Product 3,299,2,598,on-time,no,(5) very high,,,,,,,,,,,
21-04-2017,Returning,Alabama,Product 3,299,3,897,delayed,no,(2) low,,,,,,,,,,,
24-04-2017,Returning,South Carolina,Product 3,299,7,2093,on-time,yes,(2) low,,,,,,,,,,,
30-04-2017,Returning,South Carolina,Product 3,299,6,1794,delayed,no,(3) ok,,,,,,,,,,,
01-05-2017,Returning,South Carolina,Product 3,299,7,2093,on-time,no,(3) ok,,,,,,,,,,,
02-05-2017,Returning,Mississippi,Product 3,299,8,2392,delayed,no,(4) high,,,,,,,,,,,
03-05-2017,Returning,Florida,Product 3,299,4,1196,delayed,no,(3) ok,,,,,,,,,,,
03-05-2017,Returning,Tennessee,Product 3,299,7,2093,on-time,no,(3) ok,,,,,,,,,,,
13-05-2017,Returning,Tennessee,Product 3,299,8,2392,delayed,no,(2) low,,,,,,,,,,,
21-05-2017,Returning,South Carolina,Product 3,299,3,897,delayed,no,(3) ok,,,,,,,,,,,
26-05-2017,Returning,North Carolina,Product 3,299,5,1495,on-time,no,(2) low,,,,,,,,,,,
26-05-2017,Returning,South Carolina,Product 3,299,8,2392,delayed,no,(1) very low,,,,,,,,,,,
28-05-2017,Returning,Tennessee,Product 3,299,2,598,on-time,no,(2) low,,,,,,,,,,,
30-05-2017,Returning,Florida,Product 3,299,9,2691,on-time,no,(3) ok,,,,,,,,,,,
02-06-2017,Returning,Georgia,Product 3,299,2,598,delayed,no,(2) low,,,,,,,,,,,
03-06-2017,Returning,Tennessee,Product 3,299,1,299,on-time,no,(3) ok,,,,,,,,,,,
09-06-2017,Returning,Mississippi,Product 3,299,10,2990,on-time,no,(3) ok,,,,,,,,,,,
13-06-2017,Returning,Florida,Product 3,299,1,299,on-time,no,(4) high,,,,,,,,,,,
13-06-2017,Returning,Florida,Product 3,299,8,2392,on-time,no,(4) high,,,,,,,,,,,
14-06-2017,Returning,Florida,Product 3,299,1,299,delayed,no,(2) low,,,,,,,,,,,
14-06-2017,Returning,Mississippi,Product 3,299,8,2392,on-time,no,(4) high,,,,,,,,,,,
17-06-2017,Returning,Florida,Product 3,299,4,1196,on-time,no,(4) high,,,,,,,,,,,
18-06-2017,Returning,Alabama,Product 3,299,6,1794,delayed,yes,(4) high,,,,,,,,,,,
24-06-2017,Returning,Alabama,Product 3,299,3,897,on-time,no,(3) ok,,,,,,,,,,,
28-06-2017,Returning,Tennessee,Product 3,299,6,1794,delayed,no,(2) low,,,,,,,,,,,
02-07-2017,Returning,North Carolina,Product 3,299,6,1794,delayed,no,(4) high,,,,,,,,,,,
07-07-2017,Returning,Tennessee,Product 3,299,6,1794,on-time,no,(3) ok,,,,,,,,,,,
07-07-2017,Returning,South Carolina,Product 3,299,1,299,on-time,no,(1) very low,,,,,,,,,,,
07-07-2017,Returning,Georgia,Product 3,299,9,2691,on-time,no,(3) ok,,,,,,,,,,,
15-07-2017,Returning,Georgia,Product 3,299,9,2691,on-time,no,(2) low,,,,,,,,,,,
19-07-2017,Returning,Mississippi,Product 3,299,6,1794,on-time,no,(3) ok,,,,,,,,,,,
23-07-2017,Returning,Tennessee,Product 3,299,9,2691,delayed,no,(4) high,,,,,,,,,,,
25-07-2017,Returning,Alabama,Product 3,299,5,1495,on-time,no,(5) very high,,,,,,,,,,,
03-08-2017,Returning,Tennessee,Product 3,299,1,299,on-time,no,(4) high,,,,,,,,,,,
07-08-2017,Returning,South Carolina,Product 3,299,8,2392,delayed,no,(3) ok,,,,,,,,,,,
07-08-2017,Returning,Florida,Product 3,299,1,299,delayed,no,(3) ok,,,,,,,,,,,
09-08-2017,Returning,South Carolina,Product 3,299,7,2093,delayed,no,(4) high,,,,,,,,,,,
11-08-2017,Returning,North Carolina,Product 3,299,7,2093,on-time,no,(4) high,,,,,,,,,,,
11-08-2017,Returning,South Carolina,Product 3,299,4,1196,on-time,no,(4) high,,,,,,,,,,,
12-08-2017,Returning,Alabama,Product 3,299,6,1794,delayed,no,(1) very low,,,,,,,,,,,
14-08-2017,Returning,South Carolina,Product 3,299,6,1794,delayed,no,(4) high,,,,,,,,,,,
14-08-2017,Returning,South Carolina,Product 3,299,3,897,delayed,no,(1) very low,,,,,,,,,,,
15-08-2017,Returning,Florida,Product 3,299,10,2990,delayed,no,(3) ok,,,,,,,,,,,
16-08-2017,Returning,Mississippi,Product 3,299,1,299,on-time,no,(2) low,,,,,,,,,,,
16-08-2017,Returning,Mississippi,Product 3,299,9,2691,delayed,no,(4) high,,,,,,,,,,,
18-08-2017,Returning,North Carolina,Product 3,299,10,2990,on-time,no,(3) ok,,,,,,,,,,,
18-08-2017,Returning,Mississippi,Product 3,299,1,299,on-time,no,(3) ok,,,,,,,,,,,
18-08-2017,Returning,Mississippi,Product 3,299,2,598,delayed,no,(2) low,,,,,,,,,,,
19-08-2017,Returning,Alabama,Product 3,299,5,1495,on-time,no,(3) ok,,,,,,,,,,,
26-08-2017,Returning,South Carolina,Product 3,299,9,2691,on-time,no,(1) very low,,,,,,,,,,,
26-08-2017,Returning,Florida,Product 3,299,7,2093,delayed,no,(3) ok,,,,,,,,,,,
02-09-2017,Returning,Alabama,Product 3,299,9,2691,on-time,no,(2) low,,,,,,,,,,,
05-09-2017,Returning,South Carolina,Product 3,299,10,2990,delayed,no,(4) high,,,,,,,,,,,
06-09-2017,Returning,Alabama,Product 3,299,10,2990,delayed,yes,(4) high,,,,,,,,,,,
11-09-2017,Returning,Tennessee,Product 3,299,2,598,on-time,no,(2) low,,,,,,,,,,,
11-09-2017,Returning,South Carolina,Product 3,299,7,2093,on-time,no,(2) low,,,,,,,,,,,
24-09-2017,Returning,Tennessee,Product 3,299,10,2990,on-time,yes,(1) very low,,,,,,,,,,,
28-09-2017,Returning,Mississippi,Product 3,299,5,1495,delayed,yes,(3) ok,,,,,,,,,,,
01-10-2017,Returning,Tennessee,Product 3,299,5,1495,delayed,no,(3) ok,,,,,,,,,,,
04-10-2017,Returning,South Carolina,Product 3,299,10,2990,on-time,no,(2) low,,,,,,,,,,,
04-10-2017,Returning,Georgia,Product 3,299,3,897,on-time,no,(3) ok,,,,,,,,,,,
05-10-2017,Returning,North Carolina,Product 3,299,5,1495,on-time,no,(3) ok,,,,,,,,,,,
07-10-2017,Returning,North Carolina,Product 3,299,5,1495,delayed,no,(2) low,,,,,,,,,,,
11-10-2017,Returning,Florida,Product 3,299,1,299,on-time,no,(3) ok,,,,,,,,,,,
12-10-2017,Returning,Georgia,Product 3,299,8,2392,on-time,no,(4) high,,,,,,,,,,,
14-10-2017,Returning,Florida,Product 3,299,3,897,on-time,no,(3) ok,,,,,,,,,,,
14-10-2017,Returning,Mississippi,Product 3,299,1,299,on-time,no,(4) high,,,,,,,,,,,
19-10-2017,Returning,South Carolina,Product 3,299,8,2392,on-time,no,(5) very high,,,,,,,,,,,
28-10-2017,Returning,Alabama,Product 3,299,5,1495,on-time,no,(2) low,,,,,,,,,,,
